text,sentiment
"Hey gorgeous! Somethinc niacinamide ini as far as I try, dia bikin glowing dan alus di muka aku, but maybe for a reason that given by my skin, muncul beberapa jerawat baru dan bruntusan even after 2 weeks aku cobain adaptasi. I concern that, maybe this product could be good for many people, and many type of skin. Tapi buat temen2 yang sensitif terhadap niacinamide, maybe if you wanna try, then go for it, but make sure kalian perhatiin kadar niacinamidenya cukup tinggi, and if it effects good then it’s going to be so good, but if it’s not, then you have to think twice. Selamat mencoba dan let’s glow up together!",Netral
entah knapa kalo pake niacinamide dimuka ak ga cocok :( besokannya banyak muncul jerawat batu gitu loh. ak rest dlu seminggu terus pake lagi eh sama muncul lg jerawatnya jd kayanya ga terlalu cocok di aku huhuu. so sorry somethinc niacinamide.,Negatif
"Ga cocok sama niacinamide kadar 10% iniii. Sempet ga percaya kalo aku ga cocok, sampe mastiin berkali kali on off pake sama serum lain. Dan memang setiap pake serum ini SELALU muncul jerawat dan gak cuma 1-2, Bisa 4 sekaligus dalam waktu semalam. Kemerahan meradanh. Huhu sedih banget karna pengen cocok sama niacinamide.",Negatif
"Teksturnya tengah2 antara cair dan kentel, ga ada bau apa2, pas aku pakai awal2nya bagus banget untuk mencerahkan, untuk jerawat di aku kurang bekerja, isinya 20ml di aku tahan 2 bulanan, pas udah mau abis tiba2 ga cocok malah bruntusan, jdi mixed review about this one",Netral
"Padahal ini serum bagus banget, bener2 mencerahkan wajah. wajah aku jadi glowing banget banget banget. tapi sayang nya di aku ngga cocok, tiap pake, pasti ada aja jerawat yang langsung nongol. bener-bener langsung nongol saat itu juga 😭😭 padahal sesuka itu sama serum nya 😭😭",Netral
"pake ini kok perih ya, terus beruntusan dan kulit ku jd ngelupas.padahal pake yang B5 sama retinol engga, mungkin aku langsung nyoba ke yang 10%, next mau coba yg 5% deh. tapi nyoba yg moizturizernya juga ga cocok huhu",Negatif
"bener bener punya ekspetasi yang besarrr bangett samaa serum ini,review-nya bagus bagus,and yups this doesn't suit me,bikin bruntusan di akuu,but balik lagi kalo kulit orang itu beda beda mungkin aku kurang cocok sm niacinamide nya yang 10%",Negatif
"nyoba ini karena review nya yang bagus buat mencerahkan, ternyata mukaku malah jadi jerawatan gede gede yang banyak gitu huhu :( padal berharap banget bisa ngilangin bekas jerawat, malah nambah gerawat :( adekku juga pake mukanya normal to oily tapi ga ngaruh apa2 padal udah habis 2 botol",Negatif
"teksturnya ga terlalu thick tapi enak makenya. awal awal pemakaian bikin timbul jerawat kecil kecil gitu, cuma tetep aku lanjutin. tapi lama lama lumayan bagus di muka aku. jadi cepet buat ngeringin jerawat. tp aku ga bakal repurcase, karena menurut aku ada brand lain yang lebih murah dan lebih bekerja di muka aku.",Netral
"waktu itu muka ada bekas jerawatnya. temenku kasih rekomendasi serum ini katanya bagus, bisa ilangin bekas jerawat+mencerahkan. satu mingguan pake hasilnya ada, bekas jerawatku lumayan pudar. tapi gatau kenapa, malah tiap pake jerawat baru muncul. jadi aku tidac akan repurchase. "")",Netral
Holy grail aku ngilangin bekas jerawat🥺 baru pake ini kurang lebih 2 minggu dan jujur udah keliatan banget perbedaannya bekas jerawatku memudarr dan gak semerah dulu! Kalo untuk cerahan sih belom ada efeknya yaa semoga nanti ada. (-) nya cuma beberapa waktu setelah pake jadi ngerasa lebih minyakan?? Tp efeknya aku suka 👍,Netral
"Kayanya personally niacinamide content di serum ini terlalu besar untuk kulit ku yang sensitive. Jadi setiap kali aku coba pakai, bahkan kalaupun aku coba bertahap pemakaiannya, kulit ku langsung keluar jerawat & beruntusan. Pada akhirnya masih 90% full udah gak kepake lagi 🥲 skrg sih ada yang smaller niacinamine content serum dr somethinc, maybe i’ll have more luck with that one😕",Negatif
"Ekspektasi tinggi banget buat produk ini karena review orang-orang di femaledaily but sadly it doesn't work on me. Hari pertama pakai nggak muncul jerawat, hari kedua muncul jerawat. Iya iya, bisa jadi kulit masih adaptasi. Tapi jerawat yang ditimbulkannya lebih susah reda daripada jerawat-jerawat sebelumnya. Jadi, so sorry, thank you, next.",Negatif
"pertama kali nyobain serum niacinamide, milih produk ini karna niacinamide nya 5% untuk perkenalan doang. first impression aku sih lengket lama lama sih jadi biasa. di muka aku sih ini bikin mencerahkan kan, cuma untuk bagian bekas jerawat nya memudar sedikit banget. untuk yang mukanya kusam tanpa ada bekas jerawat produk ini recommended banget",Netral
"first impression nyoba serum ini berasa kek pake lem dimuka ,,lumayan kentel tapi cepet nyerep dimuka .setelah pake ini aku ngerasa mukaku auto glowingg hehe, dan untuk mencerahkan baru keliatan di minggu ke 3/4 pemakaian ,bakalan repurchase sih",Netral
"produk ini di aku nggak ngefek sama sekali ke jerawat, tetep numbuh banyak dan lama keringnya, dan rasanya pas pake ini malah kulitku lebih gelap, mungkin karna aku gacocok sama niacinamide kali yaa, jadi sekarang udah stop pake ini lagiii",Negatif
"Tekstur serumnya cair, mudah meresap cukup memberikan hidrasi yang pas untuk combination skin like mine. Awal-awal pakai tidak ada reaksi bahwa produk nya tidak cocok, tapi setelah kurang lebih 2 Minggu rutin pakai ini mulai timbul rasa panas dan gatal setelah pengaplikasian. Keesokan harinya muncul jerawat didaerah rahang, dagu, dan pipi. Manfaat yang aku rasakan setelah pakai serum ini sebum wajah lebih terkontrol, ada efek calming nya, dan juga wajah lebih terlihat cerah",Netral
"SKIN TYPE : NORMAL TO OILY, BUT SOMETIMES IT CAN BE SENSITIVEPake ini baru sekali, katanya bagus buat pemula yg mau coba niacinamidel, harganya kalo di official store ga smpe 100, tp kalo diluar official pasti sekitar 100-120an. for me it's not really effective, but nice try.",Netral
"love-hate relationship ship kah namanya ? dia bagus banget sih buat ngilangin bekas jerawat, tapi bikin jerawat mendem muncul 🥺 sayang bgt padahal aku suka sama teksturnya yg cair dan kemasannya bagus sih ada pembatasnya gitu (?) jadi rapih aja gitu serumnya gak kemana mana. mungkin kandungan Nia nya terlalu tinggi buat aku :( ada sensasi cekat cekitnya jg kadang",Netral
"Di kulit aku yang cukup sensitif dan gampang iritasi ini berasa lumayan harsh sih for some reason. Selain itu, di aku juga comedonic dan nggak cukup melembapkan. Mungkin ini fokus di mencerahkan kulit deh, soalnya aku juga seringkali nggak cocok sama skincare pencerah. Jadi kalau kalian cari yang mencerahkan, mungkin ini bakal cocok karena emang ini secara formulasi menurutku udah oke banget karena dia paraben-free, silicon-free, allergen-free, alcohol-free, fragrance free, dan minimal ingredients. Buat ukuran produk lokal ini groundbreaking sih karena claimsnya nandingin The Ordinary.",Netral
"teksturnya lebih kental drpd yg produk sblmnya, tapi sumpah ini d aku ga ngaruh apa apa, jerawat malah muncul d bbrp spot yg ga ada benih jerawatnya :(( produknya lama nyerapnya di banding yg produk dulu, efek menverahkan ga ada atau gatau blm cmn aku udh pake lumayan lama",Negatif
"aku gatau mau yes apa no sama serum ini. jujur, pertama kali pake ini bener2 instan bangett hasilnya di kulit. baru 3 hari pake kulit ku yang fungal acne ini bener2 mulusss ga boong :"") terus jadi gloww up bangett. tapi kekurangan nya jadi agak bikin berminyak. nah terus lama2 rasanya kaya ngga ngefek di muka. idk why. padahal dibeli di toko yang sama, terus basic skincareku juga aman2 aja :""( tapi bener2 gaada efek lagi. mungkin ada yang tau kenapa? minta saran nya kenapa serum nya jadi ga ngefek... :(",Netral
"Pertama pake Waktu lg ada jerawat batu gitu, produk ini bantu ngempesin tp agak lama. Dan kalo ada jerawat yg abis pecah / ada luka gitu bikin cekit”. Trus waktu udh gada jerawat produk ini tetep aku pake terus sampe abis. Surprisingly produk ini bantu kontrol jerawat bulanan aku, bantu mudarin bekas jerawat yg item” tp tetep perlu proses.",Netral
"Udah pake sebulan lebih di aku belum ada ngaruh sih, untuk bekas jerawat juga belum pudar. Mungkin krna masih pertama kali pakai. Awalnya ga knapa” tpi stelah sebulanan malah muncul merah”. Untuk re-purchase kayaknya ga dlu deh. Mungkin cocok”an",Negatif
love hate this product. pakai rutin sekitar 3 bulanan. dia efektif buat memudarkan redness ku dan pori-poriku terlihat lebih samar. teksturnya sedikit lengket jadi aku pakainya 3 tetes aja dan dipakai 2 kali sehari lanjut moist........,Netral
"serumnya mantul apalagi pas lagi ada jerawat langsung bekerja dengan cepat, wajah aku jadi terlihat lebih cerah meskipun awal pemakaian mengalami purging mungkin untuk penyesuaian jadi agak lama beradaptasi dengan serum ini. saran untuk yang kulitnya sensitive agar mencoba yg 5% dulu ya",Netral
lebih cocok pake the ordinary yang niacin dr pd yang ini. cuman kalau untuk pemula emg nampol bgt apalagi buat black head terhempas pake ini cmn emg hrs rutin. Di aku ini bagus buat bersihin pori pori juga but not the beat compare to the ordinary yang persentase niacin nya lebih tinggi.,Netral
"orang2 pada bilang serum ini bagus, tapi di aku gaada efek apa2 sama sekalii😫😫. sedih banget padahal ekspetasi ku udah tinggi banget sama ini serum. bekas jerawatku tetep ga ilang pake ini. tapi yang aku suka dia mudah menyerap sih dan ga lengket",Netral
baunya gak enak banget kayak bau lem ketek a.k.a lem fox. teksturnya agak lengket dan bening. produk ini juga agak lama menyerap di kulit. tapi hasil selama aku pake produk ini bagus banget memudarkan bekas jerawat aku dan produk ini gak bikin jerawat,Netral
Aromanya kayak bau acid pada umumnya dan ga masalah di aku untuk efek mencerahkan ada tapi perlahan dan dia ngelembabin juga. Oh iya skinbarrier juga perlahan membaik yang awalnya gampang jerawatan mulai agaj berkurang walaupun ga signifikan,Netral
"awal awal aku make emg rada bikin bruntusan gt gatau emg dari serum atau masker wajah yg baru aku coba, tp setelah aku rest dua hari dan pakai lg udh gada muncul bruntusan lg, setelahny bekas bruntusan aku lumayan hilang, buat repurchase kykny iya tp mau coba serum yg lain dlu🥲",Netral
"Dulu sempet nyoba tapi gak ada efek apa-apa, sekarang nyoba lagi dan TERNYATA BAGUS BANGET! Efek pertama yg kurasain adalah menenangkan kulit dan ngebenerin skin barrier, terus dia juga bikin kalem jerawat yang lagi merah dan sakit, terus bekas jerawatnya perlahan banget menghilang (mungkin bakal lebih cepet kalo pake yg ada sabi nya kali ya). Teksturnya juga enak, dia kental tapi gampang nyerap, terus ninggalin finish yg cukup tacky. Sayang dia cepet banget habisnya wkwk 20 ml sebulan udah habis",Netral
"sempat ga cocok sama ni produk, sampe wajahku jadi bnr² kering kek bisa ngelupas gituu, padahal kulitku oily, tapi aku putuskan buat ngelanjutin nih produk, dan Alhamdulillah mukaku sembuh yeayyy, tapi efek samping nya bikin wajahku jadi merah gituuu",Netral
"Entah lh, q g bs bilng ini bgus krna d aku pemakaian stiaP hari mlh jd kasar di skitr pipi,skitr mulut kering d daerh lain. Lbih cerah sih. Mgkin jgn d pke setiap hari x ya kenpaadfgdhkdoekendncbfhdhdjksnsnsbsbsbbsbssbbsbxbxbxhxhxjxjdjz",Netral
"Pertama kali nyobain niacinamide, pas diaplikasikan ke kulit awal-awal kerasa cekat cekit di aku, mungkin karena kandungannya 10%, lumayan tinggi untuk pemula. Pas pemakaian hari pertama sih aku oke-oke aja yah, tapi setelah 5 hari pemakaian (pagi dan malam) aku breakout, muncul 3 jerawat gede merah, sakit gitu huhu. Hmm wajar aja sih karena yang namanya skincare kan cocok-cocokan yaa. Tapi walaupun dia munculin jerawat, masih nemu pro’s-nya kok! Sehabis pake ini kulit jadi tight dan halus kayak dilaminating gitu (gimana ya bahasa bagusnya haha), terus jadi lebih cerah dan glowing juga :)",Netral
udah berharap banyak sama serum somethin niacinamide ini karena mau ngilangin bekas jerawat aku yang lumayan banyak pas pertama make ga kenapa-kenapa setelah 3 harian aku pake mulai mucul jerawat di pipi aku dan lama-lama banyak munculnya aku kira ini purging tapi udah abis satu botol hehe(ga mau rugi) tetep ada lagi jerawatnya emang ga cocok rupanya:(,Negatif
"Beli ini karena diracunin temen. Packaging-nya matte dan stikernya nggak gampang ngeletek, sayangnya pas mau habis susah banget ngambil isinya. Baunya entah kenapa sekilas kayak bau lem kertas jadul, tapi abis itu nggak ada bau apa-apa. Di aku, efek memudarkan bekas jerawatnya cukup nampol, bahkan merawat jerawat juga. Cuman dia cenderung bikin kulitku kering, jadi emang kudu dikasih moisturizer setelah pakai ini.",Netral
"ngelembabin sih iya.. tp klo efek mencerahkannya kok blom kliatan ya, pdhl pakenya pagi n mlm lho. mgkn krn baru pake 2minggu kali ya.. denger2 baru bs dilihat stlh pemakaian 3-4 minggu. klo bgtu mari qta tunggu lg bbrp minggu,semoga lbh keliatan hasilnya.",Netral
"serumnya biasa aja, ga ada efeknya di kulit aku. tapi juga engga bikin jerawat atau gejala ga cocok. yang bikinn sayangnya lagi di pipetnya. pipetnya yang pendek, jadi kalo udah mau abis harus dituangin ke telapak tangan",Negatif
"aku keracunan ini gara-gara temen aku pake katanya bagus buat ngilangin bekas jerawat, terus makin keracunan lagi gara-gara sering muncul di thread yang seliweran di twitter sama gara2 nyari-nyari juga di youtube. pas aku coba lumayan mudarin sihh tapi ga terlalu keliatan banget efeknya, terus texture nya bit heavy jadi aku kurang suka :(",Netral
"Somethinc niacinamide ini dari dulu hype banget karna claimnya bisa mudarin bekas jerawat, texturenya lebih lengket tp somethinc ini lebih ringan karna dia ada kandungan beet buat moisturize , tp dari segi harga somethinc ini lebih mahal buat 20ml , overall 2 2 nya recommended 💯✨",Netral
"waktu sebulan pertama pake lumayan ngaruh sih buat bekas jerawat kecil2 agak memudar,untuk pie pih yg udah lama belum terlalu ngaruh ya tapi setelah repurchase ke 2 kalinya ntah kenapa jd suka muncul jerawat on off gitu apalagi waktu pms. kayanya kalau untuk repurchase ingin coba yg sabi white nya deh atau yg lain maybe",Netral
"Jadi aku sangat sangat struggling untuk ngehilangin bekas jerawat yang jadinya hitam gitu. Pertama kali tau ini karna awalnya lagi hype banget dan akhirnya penasaran banget karna reviewnya bagus!! Dan ternyata emang bagus bekas jerawatku memudar BUT ga ilang dan setelah 2 bulan pake ini product tuh kek udah stuck aja gitu, bekas jerawatnya masih ada kek ga bekerja total aja gitu, so its a yes kalo bekas jerawat kamu ga yang hitam gitu, but its a no kalo bekas jerawat kamu yang hitam kek bekas jerawat batu gitu",Netral
pertama x pke serum dan produk lokal. somethinc ini bgus sih ada kandungan niacinamide nya blm kerasa cerahnya sih diwajahku krna aku make gak tiap hari agk tkut hehe jd gak terlalu kerasa efeknya krna aku selang selingin sih.,Netral
"teksturnya kental agak lengket gitu. awal pakai agak gatal, karena emang baru pertama nyobain serum niacin. bikin cerahan tapi bikin jerewi jugaa satu dua. tiap di stop jerawat sembuh, pake lagi nongol lagi. udah pake segala trik tapi sama aja. jadi nganggur deh, masih banyak bgt padahal. berharap cocok soalnya irit bgt juga pakenya, tapi apa daya muka berkata lain. huhu",Negatif
"ini pertama kali aku nyobain produk somethinc dan aku nyoba niacinamide + moisture beet serum yang 10%, memang pada dasarnya untuk kulit sensitif kurang cocok seharusnya aku pake yg 5% bikin jerawat, tapi aku akalin dengan cara dicampur dengan toner pas pemakaian, efek nyerahinnya mantul banget di wajah aku",Netral
"Teksturnya cair ke kental dengan rasa lengket di tangan. Begitu diaplikasikan di wajah, seketika terasa lembab. Buat aku, serum ini nggak ngasih perubahan signifikan ke wajah. It’s just nice... udah gitu aja. Tapi aku ngerekomendasiin ini untuk kalian yang mau coba niacinamide.",Netral
"awal pake salah nya di aku langsung nyobain yg 10% nya , awal pake emang bagus banget ngilangin bekas jerawat trus bikin glowing, mau jalan 2 minggu ga cocok malah nimbulin jerawat trus bikin kulit aku merah merah, ternyata buat kulit yg sensitif ga bisa pake niacinamed yg 10%",Netral
Gak cocok ternyata di kulit aku gais padahal berharap banyak banget karna ini produk2 somthinc tu lumayan worh it tapi ternyata tidak cocok bikin kulit ku jadi kusam sih padahal aku pake ini tu 1 paket gitu loh kyk mau coba skin care baru aja dan ternyata tidak cocok🥲,Negatif
"Tergiur karena viral di tiktok, pada bilang bagusss. Nyobain beli share in jar nya berharap ada perubahan signifikan ternyataaaaa ngga ada perubahan apa apa. Malah bikin kilang minyak di mukaku, aku pakenya sebelum pake sunscreen dan kental bgt teksturnya",Negatif
"kalau di muka ku gk ngaruh apa² dan malah jadi bikin kulitku rada kering dan rada kusam,aku pakai produk ini juga sudah sampai habis 1 botol,jadi menurut aku si kurang recommend hehe.BTW tipe kulitku ini memang berminyak dan berpori² besar.",Negatif
"kok bisa si orang2 cocok pake ini:( aku pake ini awal2 udh muncul jrwat bruntusan tapi ak pikir purging aja trs ak lanjutin pake eee lebih parah😭 ak lgsg stop pke ini. mungkin emang ak yg ga cocok pake niacin deh soalny pake whitelab, To itu jg gini😭",Negatif
"sedih bgt gak cocok :( awal pake langsung muncul beruntus gak jelas. setelah distop pakai, beruntusnya mulai ilang. krn penasaran aku coba lg dlm kondisi kulit aku baik2 aja. tp setelah nyoba lagi, kembali muncul beruntus. huhu sedih bgt, kyknya kulitku gak cocok pake skincare yg punya ingredients niacin yg terlalu tinggi dan setelah diaplikasiin kyk muncul residu putih2 yg nempel ditangan dan wajah yg lumayan ganggu",Negatif
"Beli ini share in jar dulu krn takut ga cocok, terus nyoba pakai sekali doang dan besok nya muka gw langsung tumbuh jerawat huhu ga cocok. Padahal liat review org2 ini bagus banget, dan setelah mempelajari wajah sendiri ternyata emang gw ga cocok sama kandungan niacinamide.",Negatif
"Serumnya bagus sih mudah meresap dan gak bikin berminyak, tapi di aku tiga hari pemakaian langsung timbul beruntusan, merah dan gatal gatal. Mungkin gak cocok kali ya dengan produk ini, padahal pake skincare lain yang ada niacinamide nya gapapa",Negatif
"1 minggu pertama bener2 deehh works like MAGIC.. minggu2 berikutnya so so aja.. emang kulit gue yg badak apa gimana yaaa 🤣. setelah sebulan, muncul 1 jerawat batu, muncul 1 lagi. padahal gak pernah seumur2 punya jerawat batu.. dan di tetes terakhir ku pakai muncul 3 jerawat batu. ga sakit siiihh. tapi keras dan ganggu bangeettt.. whyyyy oh whhhyyyyyy. apakah aku ga cocok niacinamides?",Negatif
"Lihat review dari orang kok bagus bagus ya, ditambah klaimnya yang cocok sama kebutuhan aku. Setelah coba eh kok ga cocok, bikin timbul bruntusan di aku, udah diakalin pemakaian nya tetep aja malah nambah jerawat mendem. Asumsi ku ini ga cocok karna dia terlalu melembabkan dikulit aku.",Negatif
"di aku malah berjerawat dan merah merah. teksturnya padahal bagus, ringan, dan cepat menyerap. sayangnya ga cocok di aku. gatau kenapa padahal pernah pake niacinamide yang lain yang 10% juga fine fine aja. ini sekarang malah merah merah ga ilang ilang",Negatif
"sedih banget ketika suatu produk yg banyak orang cocok, tapi di aku sama sekali ga cocok.. 😭 bikin mukaku jadi break out. fixed! aku ga cocok sama kandungan niacinamide. mau berapa persen pun itu. dan dari brand apa aja. bener-bener ga mau nyobain niacinamide lagi.",Negatif
Beli ini karna katanya sama kayak the ordinary yg niacinamide juga. aku belinua yang share in jar. gatau deh ya karna share in jar jadi terkontaminasi atau gimana. setelah 1 - 2 hari gitu langsung beruntusan jadinya ga berani pake. karna pas pakai ordinary jga ga ada beruntusan begitu yaudah deh akhirnya aku memutuskan untuk stop. tapi ya hasil di tiap orang beda beda yaa,Negatif
"Keracunan twitter beli serum ini tahun lalu. Tapi entah kenapa ga cocok di aku, malah nimbulin jerawat kecil-kecil yang gatel gitu... untuk efek mencerahkan emang bener banget dan good sih dalam 1 minggu udah kelihatan hasilnya.. tapi ya gitu malah nambah jerawat",Negatif
"ini bener-bener my first skin care yang aku punya. waktu itu belum paham kl pake skin care gacuma peduli tentang claimnya, tp juga belajar tentang ingredientsnya. hydrating bgt dimuka rasanya, tp lama kelamaan gasadar kl muka malah jadi bertekstur. setelah research ternyata aku ngalamin over hydrating skin dan kandungan nicinamidenya terlalu tinggi buat aku. skrg baru sadar kl aku ga cocok sama product dengan niacinamide",Negatif
Maaf seribu maaf entah kenapa aku memakai ini malah membuat jidatku bruntusan huhu. Maafkan muka yg sensitif ini. Banyak orang cocok tp di aku entah kenapa. Mungkin krna yg ini niacinamidenya konsentrasinya agak tinggi. Nanti mau coba yg keluaran baru yg lebih sedikit konsentrasinya,Negatif
"Serum niacinamide pertama aku, biasanya pake toner yang ada kandungan niacinamide aja. Sedihnya ini gak cocok sama aku, pertama pakai untuk skincare PM dan besok paginya wajahku keliatan agak kusam dan di bagian pipi teksturnya jadi jelas gak seperti hari hari biasanya. Tetap aku lanjutin beberapa hari dan aku sempet berhenti seminggu dan mau coba tanpa layering dengan serum somethinc yang lain. Tiga hari terakhir ini aku coba pakai lagi dan muncul jerawat huhu. Sepertinya memang gak cocok sama kandungannya.",Negatif
"somethinc niacinamide ini sempet banyak yang rekomendasiin, lalu akhirnya dikasih sama temen tp ternyata ga cocok buat aku, buat bruntusan didahi yang susah hilang dan buat kulit aku jd kering bgt, sempet stop sebentar karna takut bukan produk ini yang ga cocok tp ternyata pas lepas sempet mendingan tp karna penasaran akhir ya coba lg dan makin parah, jd maaf bgt produk ini ga cocok buat akuuu:(",Negatif
"Waktu pemakaian pertama2 sih ga buat aku risih cuman setelah pemakaian seminggu lebih ngebuat aku jadi jerawatan dan jerawatnya itu jerawat yang mendem gitu loh rasanya sakit :' pas aku stop pake ini, jerawat mendem ku hilang walau perlu waktu lama bgt sampe matanya keluar.. huhu sayang ga cocok",Negatif
"Awalnya liat orang orang pake ini cocok, hasilnya bagus penasaran akhirnya ku coba, pemakaian 1-4 aman aman aja dipemakaian selanjutnya timbul jerawat gede2 didagu huhu akhirnya aku skip dan ga timbul jerawat. Pas aku mau coba pake lagi again dia timbul lagi jerawat yg super besar. Idk it doesn’t work on my skin, so sad",Negatif
"Breakout terparah yang aku alami selama ini, padahal pakainya pun gak sampai 2 minggu. Teksturnya sih cair dan ringan. Awalnya muncul sejenis bruntusan kecil yang kemudian menjadi jerawat bermata. Padahal sebelumnya pakai the ordinary gak masalah, mungkin beetnya ini yang kurang cocok.",Negatif
"keracunan sama tiktok dan review orang yang katanya holygrail banget, akhirnya aku coba karna aku suka produk yg mengandung niacinamidenya but tak sesuai ekspektasi pada mukaku :( . Mukaku langsung kering dan bruntusan sedih padahal ini bagus reviewnya.",Negatif
"Hari pertama pake ini rasanya agak cerahan terus glowing gtu pas hari kedua kok malah tumbuh banyak banget jerawat di dagu akhirnya aku lanjutin lagi hari ketiga malah jadi tambah parahhh bgt jerwaat nya jadi aku bener"" ga cocok sm produk ini🥲",Negatif
"Hari pertama pakai langsung muncul bibit jerawat, hari selanjutnya dipakai muncul jerawat semakin besar dan banyak.Coba stop pakai, selang 2 minggu coba pakai lagi dan hasilnya sama jerawatan.",Negatif
"ekspektasi ku tinggi banget sama produk ini, kek yang ngebiasin somethinc sejak awal rilis, udah berharap banget soal nya kayak yang serum 'sejuta umat' indonesia, tapi di aku ternyata malah bikin kusam :) nunggu sampai habis, tau nya nihil.",Negatif
"sadly it doesn’t work on me :( Claimnya menghilangkan jerawat, bekasnya, dan improve skin barrier. Mungkin karena % terlalu tinggi di aku malah bikin beruntusan super parah dan breakout.",Negatif
"Setelah habisin 1 botol ini, di saya nggak ada perubahan apapun. Hanya dapat lembapnya saja. Noda bekas jerawat masih begitu aja dan tingkat kecerahan wajah juga engga nambah. Komedo atau jerawat juga nggak nambah ataupun berkurang. Jadi bener-bener B aja. Overall produk ini bagus sih, tapi mungkin memang di kulit saya yang ngga maksimal. Ngga repurchase deh.",Negatif
I don't like it because the product contains concentrations that make skin that is especially sensitive so I'm not really surprised huhuhuhu even though it's true that this product says it's good but maybe someone else's skin............,Negatif
"sampe botol pertama abis ga ngerasain perubahan yg signifikan sih, kaya ngilangin bekas jerawat dll gitu ga ngefek di aku, mungkin harus >1 botol ya. tapi anaknya ga sabaran akhirnya uda nge stop ga make lagi.",Negatif
"pake serum ini kurang lebih 1 minggu, tapi langsung keluar jerawat2 gede di jidat yang biasanya ga pernah keluar jerawat, akhirnya aku coba stop eh jerawat ga keluar lagi, pas aku coba pancing pake lagi malah jerawatan lagi :( sad banget padahal udh ekspektasi tinggi, soalnya aku pake FSS Sunscreen yg mengandung niacinamide jadi aku kira aku berjodoh sama somethinc niacinimide ini ternyata big no :((",Negatif
"Di aku hasilnya kurang keliatan :( mungkin karena makenya gak lama. Tapi kalau dibanding serum lain, serum ini hasilnya memang lama keliatan hasilnya. Di aku anak yang gak sabaran ini jadinya lebih milih ganti :((",Negatif
di aku ini lumayan bagus dan keliatan hasilnya buat cerahin. hasil baru keliatan pas udh abis ½ botol btw. tp sayang di aku malah bikin tumbuh jerawat baru & gede2 juga 😭 pokoknya breakout deh. trus coba berenti pake serum ini & muka mulai agak2 tenang. sempet coba pake lagi buat perbaikin skin barrier di area yg sempet jerawatan eh malah makin banyak & merah2 :(. emang gacocok sama kandungan niacin kayanya deh.,Negatif
Aku pake ini karna mau ngilangin darkspot sama mau memperbaiki skin barrier aku tapi yg terjadi abis pake ini malah numbuh jerawat dimana” gatau yaa kayaknya aku gacocok konsentrasi niacinamide yg 10% soalnya abis pake ini muka aku langsung merah” gt dan besoknya tumbuh jerawat tp kalo buat yg cocok 10% kayaknya bakalan bagus,Negatif
"serum yg bikin aku breakout😥 teksturnya cair sedikit thick, baunya hampir gaada, tp 2 hari sekali gitu (selama seminggu) dan reaksinya dikulit mulai muncul bruntusan, pipi merah, kering, gatel😣ttp aku pake, aku kira itu 'purging' karna dia ada bahan aktifnya kan Niacinamide. diminggu² berikutnya (sebulanan) ternyata makin parah, pipi makin kering, mulai muncul jerawat dipipi (pdhl aku gapernah muncul jerawat dipipi) dan akhirnya aku stop pemakaian. padahal ini serum pertama aku, skrg aku jadi lebih hati² buat milih serum✨",Negatif
"perasaan kemaren udah review tapi kok hilang yaaa hemm entahlah. . pengen berbagi pengalaman di dunia per skincare an aja sih. jadi pake niacinamide ini cuma 4hr aja karena gak berani pake terlalu lama. hari pertama pemakaian besok paginya kulitmalahjadi rada kusam dan mulai timbul komedo item item di idung tapi tetep berbaik sangka masih lanjut pemakaian tapi hari ke tiga kok makin parah komedonya melebar dan pori pori muka juga berasa jadi besar ga sampe disitu aja kulit jadi berminyak dan kusam sampe akhirnya gak berani lanjut lagi. emaang yaa, skincare itu cocok cocokan kita gak akan tau kalo gak berani ""nyoba nyoba"".",Negatif
"Pake ini baru sekitar 3 atau 4 minggu, muncul jerawat keluar 1 1 lebih dari 5 kayanya, jerawatnya jerawat batu lama ilang padahal biasanya cepet ilang kalo ada jerawat. Sedihhhh bangetttttt:( padahal ekspetasi tinggi pas mau pake ini hhhh",Negatif
"pake ini krna info dr selebgram, katanya baguss. ku mulai tertarik dna dapet yg varian ini. coba pake untuk ilangin jerawat PIE n ratain tekstur kulit sekitar 2bln. cumaa gk ngefek di kulit kuu ya gitu2 ajaa, jd balik lg ke benton.",Negatif
"So saaad, not good for me:( buat kalian yg mau coba2 kusaranin beli yg travel size dulu takutnya ga sesuai ekspetasi?",Negatif
"udah hampir sebulanan aku cobain dia. teksturnya agak licin tapi gampang nyerepnya, cuman hati2 kalo dipake berlayer2 harus tunggu skincare sebelumnya agak meresap karena kalo engga bakalan jd lengket. untuk efeknya sendiri di aku kurang dapet mencerahkannya huhu padahal udah dicombine sama retinolnya :((((( belum lg karena pakenya berlayer2 sm serum lain dan efek lengketnya itu aku on off pakenya+pakenya secukupnya (ga sesuai sama takaran yg dianjurin). sepertinya kalau abis aku ga akan repurchase, mau coba yg lain/balik lg ke serum yg lama",Negatif
"Berawal mencoba berhenti dari rangkaian skincare klinik dokter kulit terkemuka yg sudah aku pakai selama 3 tahun, dan coba cari tau sebanyak2nya tentang kandungan yg cocok, akhirnya coba niacinamide. Katanya less iritatif. Kemarin kulitku masalahnya beruntusan di sekitar dagu aja. Setelah pakai lebih dari seminggu, beruntusannya semakin menjadi dan meluas ke pipi dan jidat. Akhirnya stop daripada breakout. Gak cocok di kulitku yg tipe sensitif dan berminyak di area T-zone.",Negatif
